label,youtube_id,time_start,time_end,frame_num,image_type,correct_ranking,correct_score,top5,top10,top5_predictions
brushing hair,MPDAag15nXA,16,26,50,human_only,15,0.024812472984194756,False,False,"['playing accordion', 'playing trumpet', 'smoking', 'playing violin', 'playing piano']"
brushing hair,MPDAag15nXA,16,26,50,background_only,2,0.05830207094550133,True,True,"['playing saxophone', 'brushing hair', 'playing trumpet', 'playing violin', 'opening bottle']"
brushing hair,MPx8w7ioI4o,323,333,50,original,1,0.3153841197490692,True,True,"['brushing hair', 'writing', 'opening bottle', 'playing violin', 'playing piano']"
brushing hair,MPx8w7ioI4o,323,333,50,human_only,1,0.23618710041046143,True,True,"['brushing hair', 'playing violin', 'opening bottle', 'writing', 'punching person (boxing)']"
brushing hair,MPx8w7ioI4o,323,333,50,background_only,42,0.004066492430865765,False,False,"['hitting baseball', 'shooting goal (soccer)', 'playing saxophone', 'juggling soccer ball', 'dribbling basketball']"
brushing hair,Nay7yu0HMM4,48,58,50,original,1,0.9658306241035461,True,True,"['brushing hair', 'tying tie', 'brushing teeth', 'sword fighting', 'playing violin']"
brushing hair,Nay7yu0HMM4,48,58,50,human_only,1,0.9271972179412842,True,True,"['brushing hair', 'tying tie', 'sword fighting', 'playing violin', 'archery']"
brushing hair,Nay7yu0HMM4,48,58,50,background_only,1,0.36990877985954285,True,True,"['brushing hair', 'opening bottle', 'brushing teeth', 'smoking', 'cleaning windows']"
brushing hair,P9iTjVixn-E,431,441,50,original,1,0.9862117767333984,True,True,"['brushing hair', 'tying tie', 'surfing water', 'brushing teeth', 'skipping rope']"
brushing hair,P9iTjVixn-E,431,441,50,human_only,1,0.9850378632545471,True,True,"['brushing hair', 'tying tie', 'skipping rope', 'opening bottle', 'dribbling basketball']"
brushing hair,P9iTjVixn-E,431,441,50,background_only,1,0.7202199697494507,True,True,"['brushing hair', 'playing accordion', 'sweeping floor', 'driving car', 'deadlifting']"
brushing hair,RnFhRlNPQik,478,488,50,original,4,0.10687814652919769,True,True,"['playing guitar', 'writing', 'playing accordion', 'brushing hair', 'playing violin']"
brushing hair,RnFhRlNPQik,478,488,50,human_only,6,0.05238834768533707,False,True,"['writing', 'playing guitar', 'playing accordion', 'playing piano', 'playing violin']"
brushing hair,RnFhRlNPQik,478,488,50,background_only,45,0.0036184731870889664,False,False,"['cleaning windows', 'opening bottle', 'playing accordion', 'sweeping floor', 'playing tennis']"
brushing hair,WYt3rTcbC_Q,390,400,50,original,1,0.2121599167585373,True,True,"['brushing hair', 'playing piano', 'reading newspaper', 'playing accordion', 'playing guitar']"
brushing hair,WYt3rTcbC_Q,390,400,50,human_only,2,0.0779624655842781,True,True,"['smoking', 'brushing hair', 'punching person (boxing)', 'playing accordion', 'playing guitar']"
brushing hair,WYt3rTcbC_Q,390,400,50,background_only,1,0.40843695402145386,True,True,"['brushing hair', 'cleaning windows', 'climbing a rope', 'sweeping floor', 'opening bottle']"
brushing hair,YMO199qZ6SA,182,192,50,original,1,0.997607946395874,True,True,"['brushing hair', 'tying tie', 'playing accordion', 'brushing teeth', 'sword fighting']"
brushing hair,YMO199qZ6SA,182,192,50,human_only,1,0.7794943451881409,True,True,"['brushing hair', 'playing violin', 'punching person (boxing)', 'brushing teeth', 'playing guitar']"
brushing hair,YMO199qZ6SA,182,192,50,background_only,1,0.8124954104423523,True,True,"['brushing hair', 'dribbling basketball', 'shooting goal (soccer)', 'playing tennis', 'brushing teeth']"
brushing hair,ZU_fUEW5-jM,46,56,50,original,1,0.260407030582428,True,True,"['brushing hair', 'climbing a rope', 'playing accordion', 'juggling soccer ball', 'hitting baseball']"
brushing hair,ZU_fUEW5-jM,46,56,50,human_only,38,0.0014664253685623407,False,False,"['dribbling basketball', 'juggling soccer ball', 'skipping rope', 'hitting baseball', 'punching person (boxing)']"
brushing hair,ZU_fUEW5-jM,46,56,50,background_only,3,0.12270384281873703,True,True,"['juggling soccer ball', 'juggling balls', 'brushing hair', 'brushing teeth', 'cleaning windows']"
brushing hair,Zo7RBEOD63I,1009,1019,50,original,2,0.2578331530094147,True,True,"['playing guitar', 'brushing hair', 'playing bass guitar', 'writing', 'playing piano']"
brushing hair,Zo7RBEOD63I,1009,1019,50,human_only,2,0.17663531005382538,True,True,"['playing guitar', 'brushing hair', 'writing', 'playing bass guitar', 'tying tie']"
brushing hair,Zo7RBEOD63I,1009,1019,50,background_only,24,0.011997747235000134,False,False,"['playing accordion', 'cleaning windows', 'playing saxophone', 'playing trumpet', 'climbing a rope']"
brushing hair,a2WgvBUiNE0,144,154,50,original,4,0.07304083555936813,True,True,"['opening bottle', 'tying tie', 'skipping rope', 'brushing hair', 'eating cake']"
brushing hair,a2WgvBUiNE0,144,154,50,human_only,8,0.02091359719634056,False,True,"['opening bottle', 'tying tie', 'dribbling basketball', 'eating cake', 'climbing a rope']"
brushing hair,a2WgvBUiNE0,144,154,50,background_only,1,0.7689882516860962,True,True,"['brushing hair', 'eating ice cream', 'brushing teeth', 'tying tie', 'drinking']"
brushing hair,aXPsBVPYG_I,29,39,50,original,2,0.1501968652009964,True,True,"['punching person (boxing)', 'brushing hair', 'playing accordion', 'juggling soccer ball', 'juggling balls']"
brushing hair,aXPsBVPYG_I,29,39,50,human_only,13,0.01848761923611164,False,False,"['punching person (boxing)', 'juggling balls', 'juggling soccer ball', 'playing accordion', 'playing bass guitar']"
brushing hair,aXPsBVPYG_I,29,39,50,background_only,4,0.07567589730024338,True,True,"['playing accordion', 'playing piano', 'cleaning windows', 'brushing hair', 'playing guitar']"
brushing hair,akQBW0Uosf4,120,130,50,original,1,0.9432011246681213,True,True,"['brushing hair', 'tying tie', 'opening bottle', 'brushing teeth', 'climbing a rope']"
brushing hair,akQBW0Uosf4,120,130,50,human_only,1,0.902885377407074,True,True,"['brushing hair', 'tying tie', 'opening bottle', 'playing violin', 'playing piano']"
brushing hair,akQBW0Uosf4,120,130,50,background_only,25,0.013197222724556923,False,False,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'cleaning windows', 'driving car', 'surfing water']"
brushing hair,bLgdi4w7OAk,2,12,50,original,2,0.1143861934542656,True,True,"['eating cake', 'brushing hair', 'opening bottle', 'playing accordion', 'eating ice cream']"
brushing hair,bLgdi4w7OAk,2,12,50,human_only,5,0.06495673954486847,True,True,"['punching person (boxing)', 'playing violin', 'playing accordion', 'playing piano', 'brushing hair']"
brushing hair,bLgdi4w7OAk,2,12,50,background_only,6,0.03352135792374611,False,True,"['juggling balls', 'juggling soccer ball', 'climbing a rope', 'cleaning windows', 'opening bottle']"
brushing hair,bQ7CWiB6TAg,24,34,50,original,2,0.3184279203414917,True,True,"['brushing teeth', 'brushing hair', 'sword fighting', 'playing trumpet', 'juggling soccer ball']"
brushing hair,bQ7CWiB6TAg,24,34,50,human_only,7,0.030583851039409637,False,True,"['juggling soccer ball', 'juggling balls', 'playing accordion', 'punching person (boxing)', 'sword fighting']"
brushing hair,bQ7CWiB6TAg,24,34,50,background_only,5,0.04678988456726074,True,True,"['brushing teeth', 'playing saxophone', 'cleaning windows', 'juggling soccer ball', 'brushing hair']"
brushing hair,fSi87zV0arw,403,413,50,original,1,0.2436225414276123,True,True,"['brushing hair', 'tying tie', 'playing violin', 'climbing ladder', 'playing saxophone']"
brushing hair,fSi87zV0arw,403,413,50,human_only,1,0.21854326128959656,True,True,"['brushing hair', 'tying tie', 'playing violin', 'climbing ladder', 'shooting goal (soccer)']"
brushing hair,fSi87zV0arw,403,413,50,background_only,9,0.03510017320513725,False,True,"['cleaning windows', 'writing', 'sweeping floor', 'playing piano', 'playing saxophone']"
brushing hair,gHKQZvQ3RAk,47,57,50,original,2,0.08978630602359772,True,True,"['playing accordion', 'brushing hair', 'skipping rope', 'eating ice cream', 'juggling soccer ball']"
brushing hair,gHKQZvQ3RAk,47,57,50,human_only,12,0.02028089575469494,False,False,"['skipping rope', 'playing accordion', 'dribbling basketball', 'juggling soccer ball', 'juggling balls']"
brushing hair,gHKQZvQ3RAk,47,57,50,background_only,1,0.7028065323829651,True,True,"['brushing hair', 'surfing water', 'playing accordion', 'reading book', 'playing guitar']"
brushing hair,gaunySZtkzA,20,30,50,original,8,0.01806233823299408,False,True,"['opening bottle', 'writing', 'playing accordion', 'drinking', 'playing guitar']"
brushing hair,gaunySZtkzA,20,30,50,human_only,1,0.18569722771644592,True,True,"['brushing hair', 'opening bottle', 'punching person (boxing)', 'climbing a rope', 'juggling soccer ball']"
brushing hair,gaunySZtkzA,20,30,50,background_only,35,0.004645745735615492,False,False,"['playing saxophone', 'playing accordion', 'playing bass guitar', 'playing guitar', 'playing violin']"
brushing hair,gkNaCAQyU_0,34,44,50,original,1,0.7361263036727905,True,True,"['brushing hair', 'brushing teeth', 'cleaning windows', 'opening bottle', 'hitting baseball']"
brushing hair,gkNaCAQyU_0,34,44,50,human_only,2,0.1102786660194397,True,True,"['punching person (boxing)', 'brushing hair', 'juggling balls', 'juggling soccer ball', 'brushing teeth']"
brushing hair,gkNaCAQyU_0,34,44,50,background_only,2,0.32757991552352905,True,True,"['brushing teeth', 'brushing hair', 'juggling soccer ball', 'skipping rope', 'sword fighting']"
brushing hair,gl6H-pSUrp4,262,272,50,original,1,0.7890625596046448,True,True,"['brushing hair', 'tying tie', 'playing violin', 'skipping rope', 'juggling balls']"
brushing hair,gl6H-pSUrp4,262,272,50,human_only,3,0.12097805738449097,True,True,"['archery', 'sword fighting', 'brushing hair', 'playing violin', 'climbing a rope']"
brushing hair,gl6H-pSUrp4,262,272,50,background_only,22,0.013322892598807812,False,False,"['juggling soccer ball', 'hurdling', 'dribbling basketball', 'playing piano', 'juggling balls']"
brushing hair,i4ddhWXmitw,1,11,50,original,10,0.03775467351078987,False,True,"['playing accordion', 'punching person (boxing)', 'skipping rope', 'opening bottle', 'juggling soccer ball']"
brushing hair,i4ddhWXmitw,1,11,50,human_only,28,0.004830312915146351,False,False,"['skipping rope', 'punching person (boxing)', 'juggling soccer ball', 'playing accordion', 'dribbling basketball']"
brushing hair,i4ddhWXmitw,1,11,50,background_only,11,0.015285110101103783,False,False,"['juggling soccer ball', 'climbing a rope', 'juggling balls', 'sweeping floor', 'dribbling basketball']"
brushing hair,jK5g8hr6B-Y,20,30,50,original,1,0.8406715393066406,True,True,"['brushing hair', 'brushing teeth', 'skipping rope', 'opening bottle', 'eating ice cream']"
brushing hair,jK5g8hr6B-Y,20,30,50,human_only,9,0.02027270197868347,False,True,"['playing accordion', 'playing violin', 'skipping rope', 'playing saxophone', 'playing piano']"
brushing hair,jK5g8hr6B-Y,20,30,50,background_only,36,0.004007203970104456,False,False,"['opening bottle', 'climbing ladder', 'smoking', 'cleaning windows', 'climbing a rope']"
brushing hair,mupzvLpU8UU,9,19,50,original,4,0.062742680311203,True,True,"['playing accordion', 'climbing ladder', 'playing piano', 'brushing hair', 'punching person (boxing)']"
brushing hair,mupzvLpU8UU,9,19,50,human_only,24,0.00944586843252182,False,False,"['punching person (boxing)', 'playing accordion', 'skipping rope', 'bowling', 'flying kite']"
brushing hair,mupzvLpU8UU,9,19,50,background_only,4,0.08194247633218765,True,True,"['climbing a rope', 'climbing ladder', 'playing accordion', 'brushing hair', 'sweeping floor']"
brushing hair,n5JLcMOt3gU,763,773,50,original,1,0.779159426689148,True,True,"['brushing hair', 'tying tie', 'smoking', 'playing guitar', 'playing piano']"
brushing hair,n5JLcMOt3gU,763,773,50,human_only,1,0.7314050197601318,True,True,"['brushing hair', 'smoking', 'punching person (boxing)', 'tying tie', 'playing guitar']"
brushing hair,n5JLcMOt3gU,763,773,50,background_only,22,0.01754172146320343,False,False,"['cleaning windows', 'shooting goal (soccer)', 'shooting basketball', 'dribbling basketball', 'smoking']"
brushing hair,noOO764P9nU,1,11,50,original,25,0.0044678570702672005,False,False,"['tying tie', 'juggling soccer ball', 'eating cake', 'playing accordion', 'juggling balls']"
brushing hair,noOO764P9nU,1,11,50,human_only,36,0.0013765201438218355,False,False,"['juggling soccer ball', 'juggling balls', 'tying tie', 'dribbling basketball', 'playing accordion']"
brushing hair,noOO764P9nU,1,11,50,background_only,6,0.0453779473900795,False,True,"['dribbling basketball', 'juggling soccer ball', 'punching person (boxing)', 'eating cake', 'opening bottle']"
brushing hair,pKEgGe8lWnA,7,17,50,original,4,0.0998249500989914,True,True,"['opening bottle', 'punching person (boxing)', 'eating ice cream', 'brushing hair', 'juggling soccer ball']"
brushing hair,pKEgGe8lWnA,7,17,50,human_only,10,0.01567508652806282,False,True,"['opening bottle', 'punching person (boxing)', 'drinking', 'juggling balls', 'juggling soccer ball']"
brushing hair,pKEgGe8lWnA,7,17,50,background_only,33,0.007451195735484362,False,False,"['playing accordion', 'sweeping floor', 'reading book', 'dribbling basketball', 'hurdling']"
brushing hair,vF-nfOxhiCQ,51,61,50,original,25,0.00029200222343206406,False,False,"['punching person (boxing)', 'climbing a rope', 'opening bottle', 'cleaning windows', 'sword fighting']"
brushing hair,vF-nfOxhiCQ,51,61,50,human_only,19,0.0031043083872646093,False,False,"['punching person (boxing)', 'opening bottle', 'climbing a rope', 'tying tie', 'juggling soccer ball']"
brushing hair,vF-nfOxhiCQ,51,61,50,background_only,35,0.004796721041202545,False,False,"['climbing a rope', 'cleaning windows', 'opening bottle', 'punching person (boxing)', 'smoking']"
brushing teeth,0tlGOxUQ0Kw,74,84,50,original,1,0.8536344170570374,True,True,"['brushing teeth', 'juggling balls', 'opening bottle', 'juggling soccer ball', 'brushing hair']"
brushing teeth,0tlGOxUQ0Kw,74,84,50,human_only,16,0.003982692025601864,False,False,"['juggling balls', 'juggling soccer ball', 'playing violin', 'punching person (boxing)', 'skipping rope']"
brushing teeth,0tlGOxUQ0Kw,74,84,50,background_only,1,0.3442581593990326,True,True,"['brushing teeth', 'opening bottle', 'climbing ladder', 'brushing hair', 'juggling soccer ball']"
brushing teeth,1ZkogIfJNR8,29,39,50,original,5,0.0961623415350914,True,True,"['playing saxophone', 'playing trumpet', 'eating ice cream', 'opening bottle', 'brushing teeth']"
brushing teeth,1ZkogIfJNR8,29,39,50,human_only,3,0.11460888385772705,True,True,"['eating ice cream', 'eating cake', 'brushing teeth', 'playing saxophone', 'playing trumpet']"
brushing teeth,1ZkogIfJNR8,29,39,50,background_only,38,0.003630303777754307,False,False,"['sword fighting', 'climbing a rope', 'flying kite', 'playing saxophone', 'opening bottle']"
brushing teeth,2agWm6N2260,0,10,50,original,1,0.9726570844650269,True,True,"['brushing teeth', 'brushing hair', 'opening bottle', 'eating ice cream', 'eating cake']"
brushing teeth,2agWm6N2260,0,10,50,human_only,7,0.02697756513953209,False,True,"['juggling balls', 'juggling soccer ball', 'playing trumpet', 'playing violin', 'playing accordion']"
brushing teeth,2agWm6N2260,0,10,50,background_only,7,0.042255107313394547,False,True,"['surfing water', 'dunking basketball', 'opening bottle', 'playing saxophone', 'climbing a rope']"
brushing teeth,4LjTObjauus,22,32,50,original,1,0.7957903742790222,True,True,"['brushing teeth', 'brushing hair', 'opening bottle', 'cleaning windows', 'climbing ladder']"
brushing teeth,4LjTObjauus,22,32,50,human_only,16,0.01921369880437851,False,False,"['playing accordion', 'dribbling basketball', 'flying kite', 'juggling soccer ball', 'playing piano']"
brushing teeth,4LjTObjauus,22,32,50,background_only,1,0.6251786947250366,True,True,"['brushing teeth', 'brushing hair', 'cleaning windows', 'surfing water', 'sweeping floor']"
brushing teeth,4S1k0vHoTw4,248,258,50,original,13,0.026800451800227165,False,False,"['brushing hair', 'playing piano', 'playing accordion', 'punching person (boxing)', 'eating cake']"
brushing teeth,4S1k0vHoTw4,248,258,50,human_only,25,0.005744535010308027,False,False,"['punching person (boxing)', 'skipping rope', 'dribbling basketball', 'juggling balls', 'tying tie']"
brushing teeth,4S1k0vHoTw4,248,258,50,background_only,27,0.007524888496845961,False,False,"['juggling soccer ball', 'shooting basketball', 'dunking basketball', 'playing saxophone', 'playing basketball']"
brushing teeth,5G-5aOnyDwo,16,26,50,original,1,0.6632040143013,True,True,"['brushing teeth', 'eating ice cream', 'brushing hair', 'opening bottle', 'eating cake']"
brushing teeth,5G-5aOnyDwo,16,26,50,human_only,1,0.43739375472068787,True,True,"['brushing teeth', 'smoking', 'eating ice cream', 'playing accordion', 'eating cake']"
brushing teeth,5G-5aOnyDwo,16,26,50,background_only,2,0.020070316269993782,True,True,"['brushing hair', 'brushing teeth', 'opening bottle', 'smoking', 'surfing water']"
brushing teeth,5nfCdm_Dab8,49,59,50,original,2,0.258941650390625,True,True,"['brushing hair', 'brushing teeth', 'playing piano', 'opening bottle', 'eating cake']"
brushing teeth,5nfCdm_Dab8,49,59,50,human_only,20,0.01269715279340744,False,False,"['brushing hair', 'playing accordion', 'playing piano', 'playing violin', 'juggling soccer ball']"
brushing teeth,5nfCdm_Dab8,49,59,50,background_only,1,0.40950262546539307,True,True,"['brushing teeth', 'surfing water', 'climbing ladder', 'juggling soccer ball', 'brushing hair']"
brushing teeth,6TfE35Fh9N0,23,33,50,original,3,0.07863275706768036,True,True,"['eating ice cream', 'eating cake', 'brushing teeth', 'brushing hair', 'opening bottle']"
brushing teeth,6TfE35Fh9N0,23,33,50,human_only,3,0.06352776288986206,True,True,"['eating ice cream', 'eating cake', 'brushing teeth', 'brushing hair', 'dribbling basketball']"
brushing teeth,6TfE35Fh9N0,23,33,50,background_only,21,0.012902692891657352,False,False,"['juggling soccer ball', 'brushing hair', 'playing accordion', 'juggling balls', 'dribbling basketball']"
brushing teeth,7n_E5oMpIpY,49,59,50,original,1,0.9673442244529724,True,True,"['brushing teeth', 'brushing hair', 'eating cake', 'juggling balls', 'juggling soccer ball']"
brushing teeth,7n_E5oMpIpY,49,59,50,human_only,1,0.30154716968536377,True,True,"['brushing teeth', 'juggling balls', 'juggling soccer ball', 'eating ice cream', 'eating cake']"
brushing teeth,7n_E5oMpIpY,49,59,50,background_only,14,0.013317099772393703,False,False,"['dunking basketball', 'climbing a rope', 'juggling soccer ball', 'climbing ladder', 'sweeping floor']"
brushing teeth,8NStNQyjIXI,54,64,50,original,4,0.08423720300197601,True,True,"['playing accordion', 'opening bottle', 'juggling soccer ball', 'brushing teeth', 'brushing hair']"
brushing teeth,8NStNQyjIXI,54,64,50,human_only,16,0.010494567453861237,False,False,"['juggling soccer ball', 'opening bottle', 'playing accordion', 'juggling balls', 'climbing a rope']"
brushing teeth,8NStNQyjIXI,54,64,50,background_only,24,0.011388134211301804,False,False,"['playing accordion', 'sweeping floor', 'cleaning windows', 'brushing hair', 'playing tennis']"
brushing teeth,A_0bhesqVfA,24,34,50,original,3,0.07406700402498245,True,True,"['brushing hair', 'eating ice cream', 'brushing teeth', 'eating cake', 'opening bottle']"
brushing teeth,A_0bhesqVfA,24,34,50,human_only,3,0.06991133093833923,True,True,"['brushing hair', 'eating ice cream', 'brushing teeth', 'eating cake', 'opening bottle']"
brushing teeth,A_0bhesqVfA,24,34,50,background_only,42,0.002892474178224802,False,False,"['sweeping floor', 'playing tennis', 'cleaning windows', 'playing accordion', 'climbing ladder']"
brushing teeth,B-eyMbEe2-4,23,33,50,original,1,0.924342930316925,True,True,"['brushing teeth', 'brushing hair', 'eating cake', 'eating ice cream', 'smoking']"
brushing teeth,B-eyMbEe2-4,23,33,50,human_only,1,0.7607337236404419,True,True,"['brushing teeth', 'eating ice cream', 'opening bottle', 'brushing hair', 'eating cake']"
brushing teeth,B-eyMbEe2-4,23,33,50,background_only,35,0.0019460446201264858,False,False,"['cleaning windows', 'smoking', 'climbing ladder', 'playing basketball', 'playing tennis']"
brushing teeth,CfyiD_4zIyY,113,123,50,original,6,0.040214914828538895,False,True,"['brushing hair', 'opening bottle', 'skipping rope', 'playing piano', 'playing violin']"
brushing teeth,CfyiD_4zIyY,113,123,50,human_only,22,0.012162750586867332,False,False,"['skipping rope', 'opening bottle', 'brushing hair', 'playing violin', 'playing piano']"
brushing teeth,CfyiD_4zIyY,113,123,50,background_only,6,0.040762294083833694,False,True,"['juggling soccer ball', 'juggling balls', 'dribbling basketball', 'dunking basketball', 'cleaning windows']"
brushing teeth,D9BXyKzfhGA,0,10,50,original,1,0.6871851682662964,True,True,"['brushing teeth', 'surfing water', 'opening bottle', 'brushing hair', 'drinking']"
brushing teeth,D9BXyKzfhGA,0,10,50,human_only,36,0.006794089917093515,False,False,"['shooting goal (soccer)', 'dunking basketball', 'juggling soccer ball', 'hitting baseball', 'playing basketball']"
brushing teeth,D9BXyKzfhGA,0,10,50,background_only,1,0.6309859156608582,True,True,"['brushing teeth', 'opening bottle', 'surfing water', 'brushing hair', 'drinking']"
brushing teeth,DBOb1ZNzYfw,26,36,50,original,1,0.9443625211715698,True,True,"['brushing teeth', 'brushing hair', 'eating ice cream', 'opening bottle', 'eating cake']"
brushing teeth,DBOb1ZNzYfw,26,36,50,human_only,1,0.8317856192588806,True,True,"['brushing teeth', 'eating ice cream', 'eating cake', 'brushing hair', 'skipping rope']"
brushing teeth,DBOb1ZNzYfw,26,36,50,background_only,2,0.47248515486717224,True,True,"['brushing hair', 'brushing teeth', 'opening bottle', 'cleaning windows', 'skipping rope']"
brushing teeth,DIrJ-X5GLyQ,60,70,50,original,1,0.5049989819526672,True,True,"['brushing teeth', 'brushing hair', 'climbing a rope', 'tying tie', 'juggling soccer ball']"
brushing teeth,DIrJ-X5GLyQ,60,70,50,human_only,22,0.005759220104664564,False,False,"['juggling balls', 'juggling soccer ball', 'punching person (boxing)', 'tying tie', 'skipping rope']"
brushing teeth,DIrJ-X5GLyQ,60,70,50,background_only,1,0.601154088973999,True,True,"['brushing teeth', 'brushing hair', 'walking the dog', 'juggling soccer ball', 'climbing a rope']"
brushing teeth,DwE5JAS90T8,1,11,50,original,1,0.7921468615531921,True,True,"['brushing teeth', 'eating ice cream', 'eating cake', 'brushing hair', 'opening bottle']"
brushing teeth,DwE5JAS90T8,1,11,50,human_only,1,0.3773023188114166,True,True,"['brushing teeth', 'eating ice cream', 'eating cake', 'opening bottle', 'drinking']"
brushing teeth,DwE5JAS90T8,1,11,50,background_only,14,0.02084166370332241,False,False,"['opening bottle', 'juggling soccer ball', 'playing saxophone', 'cleaning windows', 'playing violin']"
brushing teeth,Hwuul-R9x_g,67,77,50,original,9,0.02867967262864113,False,True,"['brushing hair', 'juggling soccer ball', 'cleaning windows', 'opening bottle', 'sword fighting']"
brushing teeth,Hwuul-R9x_g,67,77,50,human_only,40,0.0003444477915763855,False,False,"['juggling soccer ball', 'juggling balls', 'deadlifting', 'clean and jerk', 'skipping rope']"
brushing teeth,Hwuul-R9x_g,67,77,50,background_only,39,8.951125346357003e-05,False,False,"['juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'playing basketball', 'playing volleyball']"
brushing teeth,INNDIp9X43M,66,76,50,original,1,0.6382439732551575,True,True,"['brushing teeth', 'brushing hair', 'eating ice cream', 'opening bottle', 'eating cake']"
brushing teeth,INNDIp9X43M,66,76,50,human_only,1,0.3288385272026062,True,True,"['brushing teeth', 'brushing hair', 'opening bottle', 'eating ice cream', 'eating cake']"
brushing teeth,INNDIp9X43M,66,76,50,background_only,29,0.00879378616809845,False,False,"['smoking', 'playing trumpet', 'playing bass guitar', 'playing tennis', 'surfing water']"
brushing teeth,JdWRc7gtJn8,43,53,50,original,1,0.9433852434158325,True,True,"['brushing teeth', 'brushing hair', 'opening bottle', 'eating ice cream', 'playing trumpet']"
brushing teeth,JdWRc7gtJn8,43,53,50,human_only,1,0.48304006457328796,True,True,"['brushing teeth', 'eating ice cream', 'opening bottle', 'playing saxophone', 'playing trumpet']"
brushing teeth,JdWRc7gtJn8,43,53,50,background_only,3,0.24792921543121338,True,True,"['surfing water', 'brushing hair', 'brushing teeth', 'cleaning windows', 'opening bottle']"
brushing teeth,LO0HKBkTsFA,37,47,50,original,1,0.9587185382843018,True,True,"['brushing teeth', 'brushing hair', 'opening bottle', 'eating ice cream', 'tying tie']"
brushing teeth,LO0HKBkTsFA,37,47,50,human_only,1,0.766723096370697,True,True,"['brushing teeth', 'eating ice cream', 'tying tie', 'opening bottle', 'smoking']"
brushing teeth,LO0HKBkTsFA,37,47,50,background_only,18,0.014387729577720165,False,False,"['climbing ladder', 'climbing a rope', 'tying tie', 'brushing hair', 'opening bottle']"
brushing teeth,NoLmGisfNqg,3,13,50,original,1,0.7549558877944946,True,True,"['brushing teeth', 'eating ice cream', 'brushing hair', 'eating cake', 'skipping rope']"
brushing teeth,NoLmGisfNqg,3,13,50,human_only,3,0.028259294107556343,True,True,"['eating ice cream', 'eating cake', 'brushing teeth', 'playing saxophone', 'playing accordion']"
brushing teeth,NoLmGisfNqg,3,13,50,background_only,2,0.010695069096982479,True,True,"['brushing hair', 'brushing teeth', 'surfing water', 'playing violin', 'cleaning windows']"
brushing teeth,OkkhsSA7SS0,47,57,50,original,1,0.724624514579773,True,True,"['brushing teeth', 'brushing hair', 'juggling balls', 'playing accordion', 'eating cake']"
brushing teeth,OkkhsSA7SS0,47,57,50,human_only,8,0.04976474121212959,False,True,"['playing violin', 'playing accordion', 'juggling balls', 'brushing hair', 'playing trumpet']"
brushing teeth,OkkhsSA7SS0,47,57,50,background_only,1,0.6352266073226929,True,True,"['brushing teeth', 'brushing hair', 'eating ice cream', 'eating cake', 'drinking']"
brushing teeth,Oqj1JUUGiA4,23,33,50,original,14,0.02014235220849514,False,False,"['driving car', 'cleaning windows', 'opening bottle', 'smoking', 'golf driving']"
brushing teeth,Oqj1JUUGiA4,23,33,50,human_only,15,0.01850852370262146,False,False,"['smoking', 'driving car', 'punching person (boxing)', 'tying tie', 'opening bottle']"
brushing teeth,Oqj1JUUGiA4,23,33,50,background_only,43,0.0007139394874684513,False,False,"['driving car', 'cleaning windows', 'golf driving', 'dribbling basketball', 'hitting baseball']"
brushing teeth,PbYMRhwvMik,82,92,50,original,1,0.5049414038658142,True,True,"['brushing teeth', 'opening bottle', 'juggling soccer ball', 'juggling balls', 'eating cake']"
brushing teeth,PbYMRhwvMik,82,92,50,human_only,11,0.034239280968904495,False,False,"['eating ice cream', 'juggling soccer ball', 'playing trumpet', 'playing saxophone', 'juggling balls']"
brushing teeth,PbYMRhwvMik,82,92,50,background_only,1,0.30556729435920715,True,True,"['brushing teeth', 'juggling soccer ball', 'juggling balls', 'opening bottle', 'dribbling basketball']"
brushing teeth,QLMiv2Sd_zI,1,11,50,original,29,0.011708585545420647,False,False,"['juggling soccer ball', 'punching person (boxing)', 'juggling balls', 'opening bottle', 'playing saxophone']"
brushing teeth,QLMiv2Sd_zI,1,11,50,human_only,27,0.009334773756563663,False,False,"['juggling soccer ball', 'juggling balls', 'climbing a rope', 'opening bottle', 'punching person (boxing)']"
brushing teeth,QLMiv2Sd_zI,1,11,50,background_only,6,0.05728206783533096,False,True,"['brushing hair', 'bowling', 'playing saxophone', 'reading book', 'playing trumpet']"
brushing teeth,X8Tzn9cdCiA,43,53,50,original,2,0.12963418662548065,True,True,"['brushing hair', 'brushing teeth', 'dribbling basketball', 'eating cake', 'dunking basketball']"
brushing teeth,X8Tzn9cdCiA,43,53,50,human_only,3,0.06315929442644119,True,True,"['brushing hair', 'dribbling basketball', 'brushing teeth', 'eating cake', 'dunking basketball']"
brushing teeth,X8Tzn9cdCiA,43,53,50,background_only,24,0.007855241186916828,False,False,"['sweeping floor', 'cleaning windows', 'hitting baseball', 'brushing hair', 'writing']"
brushing teeth,X9rCMmJm4KA,60,70,50,original,11,0.0366365946829319,False,False,"['opening bottle', 'playing accordion', 'eating cake', 'brushing hair', 'juggling soccer ball']"
brushing teeth,X9rCMmJm4KA,60,70,50,human_only,10,0.03242364525794983,False,True,"['eating cake', 'playing accordion', 'opening bottle', 'playing piano', 'eating ice cream']"
